N,M,GC_LOWER_BOUND,GC_UPPER_BOUND,GC_LOWER_BOUND_REQUIRED_ITERATIONS,GC_UPPER_BOUND_REQUIRED_ITERATIONS,GC_SECONDS_TAKEN,METHOD,PRESOLVE,NUMERIC_FOCUS,FEASIBILITY_TOL,OPTIMALITY_TOL
3,1,,,,,,2,2.0,2.0,1e-07,1e-09
3,1,,,,,,2,2.0,2.0,1e-05,1e-09
3,1,0.103787307663712,0.1237810221002596,29.0,30.0,1.4331345558166504,2,2.0,2.0,0.01,1e-09
3,1,,,,,,2,2.0,2.0,1e-09,1e-07
3,1,0.1046907470592505,0.1237810221002597,30.0,30.0,1.3555219173431396,2,2.0,2.0,1e-07,1e-07
3,1,0.1124947215340945,0.1237810221002596,30.0,30.0,1.580108880996704,2,2.0,2.0,1e-05,1e-07
3,1,,,,,,2,2.0,2.0,0.01,1e-07
3,1,0.1040432033367645,0.1148446771450022,29.0,31.0,1.1946945190429688,2,2.0,2.0,1e-09,1e-05
3,1,,,,,,2,2.0,2.0,1e-07,1e-05
3,1,0.1037873076630841,0.1237810221002597,28.0,29.0,1.417208909988403,2,2.0,2.0,1e-05,1e-05
3,1,0.103558376578837,0.123932771808942,31.0,25.0,1.2123937606811523,2,2.0,2.0,0.01,1e-05
3,1,0.1039841080688403,0.1237810221002596,29.0,30.0,1.5668179988861084,2,2.0,2.0,1e-09,0.01
3,1,0.1042378783224162,0.123586347114608,30.0,30.0,1.3135793209075928,2,2.0,2.0,1e-07,0.01
3,1,,,,,,2,2.0,2.0,1e-05,0.01
3,1,,,,,,2,2.0,2.0,0.01,0.01
3,1,,,,,,2,2.0,3.0,1e-09,1e-09
3,1,0.103611687570055,0.1237810221002596,30.0,29.0,1.4248249530792236,2,2.0,3.0,1e-07,1e-09
3,1,,,,,,2,2.0,3.0,1e-05,1e-09
3,1,0.1035583765795518,0.1239327718087381,31.0,24.0,1.4201774597167969,2,2.0,3.0,0.01,1e-09
3,1,,,,,,2,2.0,3.0,1e-09,1e-07
3,1,,,,,,2,2.0,3.0,1e-07,1e-07
3,1,,,,,,2,2.0,3.0,1e-05,1e-07
3,1,,,,,,2,2.0,3.0,0.01,1e-07
3,1,,,,,,2,2.0,3.0,1e-09,1e-05
3,1,,,,,,2,2.0,3.0,1e-07,1e-05
3,1,,,,,,2,2.0,3.0,1e-05,1e-05
3,1,0.1143962319064894,0.1237571517161947,28.0,25.0,1.414098024368286,2,2.0,3.0,0.01,1e-05
3,1,,,,,,2,2.0,3.0,1e-09,0.01
3,1,,,,,,2,2.0,3.0,1e-07,0.01
3,1,,,,,,2,2.0,3.0,1e-05,0.01
3,1,0.1040410779166599,0.1237810221002596,30.0,31.0,1.8379039764404297,2,2.0,3.0,0.01,0.01
3,1,,,,,,3,0.0,1.0,1e-09,1e-09
3,1,,,,,,3,0.0,1.0,1e-07,1e-09
3,1,,,,,,3,0.0,1.0,1e-05,1e-09
3,1,0.1035583765792172,0.1237810221002596,49.0,51.0,3.610265493392944,3,0.0,1.0,0.01,1e-09
3,1,,,,,,3,0.0,1.0,1e-09,1e-07
3,1,,,,,,3,0.0,1.0,1e-07,1e-07
3,1,,,,,,3,0.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810221002596,53.0,51.0,3.854769945144653,3,0.0,1.0,0.01,1e-07
3,1,,,,,,3,0.0,1.0,1e-09,1e-05
3,1,,,,,,3,0.0,1.0,1e-07,1e-05
3,1,,,,,,3,0.0,1.0,1e-05,1e-05
3,1,0.1035583765793912,0.1237810221002596,55.0,51.0,3.450108051300049,3,0.0,1.0,0.01,1e-05
3,1,,,,,,3,0.0,1.0,1e-09,0.01
3,1,,,,,,3,0.0,1.0,1e-07,0.01
3,1,,,,,,3,0.0,1.0,1e-05,0.01
3,1,0.1035583765784818,0.1237810221003591,43.0,37.0,3.6031370162963854,3,0.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,3.2148683071136475,3,0.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,3.243713140487671,3,0.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.797802448272705,3,0.0,2.0,1e-05,1e-09
3,1,0.103558376578837,0.1237810220998191,38.0,29.0,2.8170084953308105,3,0.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.5841524600982666,3,0.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.990347146987915,3,0.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.609542846679688,3,0.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,3.134380578994751,3,0.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.28421950340271,3,0.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.6544833183288574,3,0.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.087762355804444,3,0.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.865872383117676,3,0.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,3.304826736450196,3,0.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,3.233752965927124,3,0.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,3.0388741493225098,3,0.0,2.0,1e-05,0.01
3,1,0.1035583765788371,0.1239327718094376,43.0,31.0,3.115260362625122,3,0.0,2.0,0.01,0.01
3,1,,,,,,3,0.0,3.0,1e-09,1e-09
3,1,,,,,,3,0.0,3.0,1e-07,1e-09
3,1,,,,,,3,0.0,3.0,1e-05,1e-09
3,1,0.1035583765793227,0.1237810220990591,43.0,32.0,2.89778733253479,3,0.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.935563564300537,3,0.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.8177149295806885,3,0.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.9720795154571533,3,0.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.609149217605591,3,0.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.999440193176269,3,0.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.8449923992156982,3,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.836825370788574,3,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.849220991134644,3,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.933866262435913,3,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.9100286960601807,3,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.8380167484283447,3,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,39.0,25.0,2.2526509761810303,3,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.4460177421569824,3,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.586134195327759,3,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.626641035079956,3,1.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718093986,47.0,38.0,2.397437810897827,3,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.169707536697388,3,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.3930439949035645,3,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.191267967224121,3,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,2.172582626342773,3,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.458467721939087,3,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.0516958236694336,3,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.1641881465911865,3,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,2.5213003158569336,3,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.4188241958618164,3,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.3583333492279053,3,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.8127355575561523,3,1.0,1.0,1e-05,0.01
3,1,0.1035583765792172,0.1239327718093985,37.0,42.0,2.053587913513184,3,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.378350019454956,3,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.248446464538574,3,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.077523231506348,3,1.0,2.0,1e-05,1e-09
3,1,0.1035583765792172,0.1239327718093986,39.0,35.0,2.218801498413086,3,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.5178921222686768,3,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.806515455245972,3,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.2333977222442627,3,1.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,2.311933994293213,3,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.6360421180725098,3,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.6874794960021973,3,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.55281925201416,3,1.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,2.305732250213623,3,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.3767778873443604,3,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.38787055015564,3,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.330709218978882,3,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718093986,36.0,39.0,2.0947272777557373,3,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.52470326423645,3,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.4587643146514893,3,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.5179789066314697,3,1.0,3.0,1e-05,1e-09
3,1,,,,,,3,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.015190362930298,3,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.19057035446167,3,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.200127601623535,3,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,1.9824907779693604,3,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.204087257385254,3,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.041313648223877,3,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,3.232174873352051,3,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.589667320251465,3,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,3.1263225078582764,3,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,3.88079571723938,3,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,3.669522285461426,3,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,56.0,36.0,3.734291315078736,3,1.0,3.0,0.01,0.01
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.999934434890747,3,2.0,1.0,1e-09,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.5890586376190186,3,2.0,1.0,1e-07,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.8179514408111568,3,2.0,1.0,1e-05,1e-09
3,1,0.1038084879758112,0.11499642685407,66.0,30.0,2.0227866172790527,3,2.0,1.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,2.285451650619507,3,2.0,1.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.9017572402954104,3,2.0,1.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,2.178743600845337,3,2.0,1.0,1e-05,1e-07
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,2.133910655975342,3,2.0,1.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,2.3921959400177,3,2.0,1.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.960015058517456,3,2.0,1.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.7029552459716797,3,2.0,1.0,1e-05,1e-05
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.512460708618164,3,2.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5945813655853271,3,2.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5915613174438477,3,2.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5303852558135986,3,2.0,1.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718091285,71.0,35.0,1.8668632507324217,3,2.0,1.0,0.01,0.01
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.383397340774536,3,2.0,2.0,1e-09,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7997634410858154,3,2.0,2.0,1e-07,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.902574062347412,3,2.0,2.0,1e-05,1e-09
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.315885066986084,3,2.0,2.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.8006370067596436,3,2.0,2.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.893909215927124,3,2.0,2.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.801905632019043,3,2.0,2.0,1e-05,1e-07
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.321739673614502,3,2.0,2.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.0423474311828613,3,2.0,2.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.533833742141724,3,2.0,2.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.7870995998382568,3,2.0,2.0,1e-05,1e-05
3,1,0.1035583765781833,0.123932771808958,41.0,21.0,1.2697179317474363,3,2.0,2.0,0.01,1e-05
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.5027852058410645,3,2.0,2.0,1e-09,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.6152374744415283,3,2.0,2.0,1e-07,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.5802996158599854,3,2.0,2.0,1e-05,0.01
3,1,,,,,,3,2.0,2.0,0.01,0.01
3,1,,,,,,3,2.0,3.0,1e-09,1e-09
3,1,,,,,,3,2.0,3.0,1e-07,1e-09
3,1,,,,,,3,2.0,3.0,1e-05,1e-09
3,1,0.1037873076630841,0.1237810220997739,52.0,32.0,2.068408966064453,3,2.0,3.0,0.01,1e-09
3,1,,,,,,3,2.0,3.0,1e-09,1e-07
3,1,,,,,,3,2.0,3.0,1e-07,1e-07
3,1,,,,,,3,2.0,3.0,1e-05,1e-07
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.584261655807495,3,2.0,3.0,0.01,1e-07
3,1,,,,,,3,2.0,3.0,1e-09,1e-05
3,1,,,,,,3,2.0,3.0,1e-07,1e-05
3,1,,,,,,3,2.0,3.0,1e-05,1e-05
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.484931230545044,3,2.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.744749069213867,3,2.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.7246768474578857,3,2.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.439104557037353,3,2.0,3.0,1e-05,0.01
3,1,0.1033637015939001,0.1239327718087381,47.0,29.0,1.8165512084960933,3,2.0,3.0,0.01,0.01
3,1,,,,,,4,0.0,1.0,1e-09,1e-09
3,1,,,,,,4,0.0,1.0,1e-07,1e-09
3,1,,,,,,4,0.0,1.0,1e-05,1e-09
3,1,0.1035583765792172,0.1237810221002596,49.0,51.0,3.637559652328491,4,0.0,1.0,0.01,1e-09
3,1,,,,,,4,0.0,1.0,1e-09,1e-07
3,1,,,,,,4,0.0,1.0,1e-07,1e-07
3,1,,,,,,4,0.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810221002596,53.0,51.0,3.703565835952759,4,0.0,1.0,0.01,1e-07
3,1,,,,,,4,0.0,1.0,1e-09,1e-05
3,1,,,,,,4,0.0,1.0,1e-07,1e-05
3,1,,,,,,4,0.0,1.0,1e-05,1e-05
3,1,0.1035583765793912,0.1237810221002596,55.0,51.0,3.066445827484131,4,0.0,1.0,0.01,1e-05
3,1,,,,,,4,0.0,1.0,1e-09,0.01
3,1,,,,,,4,0.0,1.0,1e-07,0.01
3,1,,,,,,4,0.0,1.0,1e-05,0.01
3,1,0.1035583765784818,0.1237810221003591,43.0,37.0,3.0044069290161133,4,0.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,3.7207107543945312,4,0.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.7980642318725586,4,0.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,3.5802114009857178,4,0.0,2.0,1e-05,1e-09
3,1,0.103558376578837,0.1237810220998191,38.0,29.0,2.603311061859131,4,0.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,4.3349785804748535,4,0.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.902665853500366,4,0.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,4.387408018112183,4,0.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.450815200805664,4,0.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,4.179825782775879,4,0.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.0039072036743164,4,0.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.707463264465332,4,0.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.9780917167663574,4,0.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,3.2506980895996094,4,0.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,3.90708065032959,4,0.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.9269766807556152,4,0.0,2.0,1e-05,0.01
3,1,0.1035583765788371,0.1239327718094376,43.0,31.0,3.280146598815918,4,0.0,2.0,0.01,0.01
3,1,,,,,,4,0.0,3.0,1e-09,1e-09
3,1,,,,,,4,0.0,3.0,1e-07,1e-09
3,1,,,,,,4,0.0,3.0,1e-05,1e-09
3,1,0.1035583765793227,0.1237810220990591,43.0,32.0,3.189791679382324,4,0.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,3.0191235542297363,4,0.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.8088526725769043,4,0.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,3.385182857513428,4,0.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.4232356548309326,4,0.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,3.2064969539642334,4,0.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.9964599609375,4,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.872974395751953,4,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,3.322158098220825,4,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,3.030888319015503,4,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,2.815061569213867,4,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,3.2308778762817383,4,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,39.0,25.0,1.9048480987548828,4,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,3.001415491104126,4,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.280561923980713,4,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,38.0,2.824349403381348,4,1.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718093986,47.0,38.0,2.2637507915496826,4,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.320409059524536,4,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.3843588829040527,4,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.299927234649658,4,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,2.3782827854156494,4,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.261770248413086,4,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.214629888534546,4,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,40.0,38.0,2.2030606269836426,4,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,2.374907255172729,4,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.475349903106689,4,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.6480441093444824,4,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.3562419414520264,4,1.0,1.0,1e-05,0.01
3,1,0.1035583765792172,0.1239327718093985,37.0,42.0,2.4351959228515625,4,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.068319797515869,4,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.7216930389404297,4,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.303990840911865,4,1.0,2.0,1e-05,1e-09
3,1,0.1035583765792172,0.1239327718093986,39.0,35.0,2.4265377521514893,4,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.321253538131714,4,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,3.328458786010742,4,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.4809341430664062,4,1.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,2.348108053207397,4,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.4833579063415527,4,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.302229166030884,4,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.9905717372894287,4,1.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.9005310535430908,4,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.865007877349853,4,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.333446741104126,4,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,41.0,2.9204890727996826,4,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718093986,36.0,39.0,2.363266468048096,4,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.474397659301758,4,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,3.003650426864624,4,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,37.0,2.3361313343048096,4,1.0,3.0,1e-05,1e-09
3,1,,,,,,4,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.4354500770568848,4,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.7798852920532227,4,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.633925199508667,4,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.355875492095948,4,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.535951852798462,4,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.817864179611206,4,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,41.0,39.0,2.526991367340088,4,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,2.747971534729004,4,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.7416160106658936,4,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.957137107849121,4,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,43.0,2.7713623046875,4,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,56.0,36.0,2.8044142723083496,4,1.0,3.0,0.01,0.01
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.7443153858184814,4,2.0,1.0,1e-09,1e-09
